product_id,name,category,size,desc,color,quantity,price,pic,link
1143,Aviator Sunglasses,Clothing,M,Classic aviator sunglasses with gold metal frame and brown lenses.,Brown,23,48.89,1143.jpg,https://drive.google.com/file/d/1AyjJ7aEi3Ms7CndmIzoK1WvWKcdG7_nU/view?usp=drivesdk
1144,Aviator Sunglasses,Clothing,M,Classic aviator sunglasses with gold metal frame and dark green lenses.,Gold,20,34.23,1144.jpg,https://drive.google.com/file/d/1OsFdgKK5sPK6Fw88JWqXZUIxgPaZKvgw/view?usp=drivesdk
1145,Leather Dress Shoe,Clothing,XL,A black leather lace-up dress shoe with a stitched toe design and a low heel.,Black,41,12.55,1145.jpg,https://drive.google.com/file/d/1rL8dQ9U-eYCvj9-iDA0D6x9ZIAq7vJY9/view?usp=drivesdk
1146,Leather Slip-On,Clothing,L,"A brown leather slip-on shoe with a black sole and a sleek, casual design.",Brown,9,25.88,1146.jpg,https://drive.google.com/file/d/1whcRoqupON7hozBf06ZsT1aFCpC9cLUG/view?usp=drivesdk
1147,Men's Leather Sandal,Clothing,M,A brown leather sandal with multiple straps and a velcro closure for a secure fit.,Brown,30,45.95,1147.jpg,https://drive.google.com/file/d/1KrOjjZQ7ZiJE1v7x5b9vTW1H7gPmB8BL/view?usp=drivesdk
1148,Aviator Sunglasses,Clothing,M,A pair of black aviator sunglasses with gradient dark lenses and thin metal frames.,Black,1,16.86,1148.jpg,https://drive.google.com/file/d/1dy_-wlE0asbBZFZRQEzdm9kbMb46GiYl/view?usp=drivesdk
1149,Black Sunglasses,Clothing,L,Black framed sunglasses with dark tinted lenses.,Black,22,30.88,1149.jpg,https://drive.google.com/file/d/1KJah23W4fg4rudnkAQ76Pj3KCfZsYeCm/view?usp=drivesdk
1150,Gold Wristwatch,Clothing,S,A gold-tone wristwatch with a round dial and metal link bracelet.,Gold,37,17.94,1150.jpg,https://drive.google.com/file/d/1jIzDA4_Dmq_YMpXVKokKxe2FBoiumzVY/view?usp=drivesdk
1151,Silver Wristwatch,Clothing,XL,A silver metal wristwatch with a white dial and chronograph features.,Silver,31,48.37,1151.jpg,https://drive.google.com/file/d/1pxdUcIvB635AzQ2rTkzY5CLHC3Z0XKos/view?usp=drivesdk
1152,Studded Shoulder Bag,Clothing,M,A stylish shoulder bag with a studded flap and adjustable strap.,Brown,20,32.03,1152.jpg,https://drive.google.com/file/d/1OHEsBsNPQW50YDGprsDV-qZQ00t1M0w1/view?usp=drivesdk
1153,Yoga Pants,Clothing,XL,Black yoga pants with a wide pink waistband designed for comfort and flexibility.,Black,17,24.36,1153.jpg,https://drive.google.com/file/d/1kTkwK64gp0cqSucfQ9up2DbY9v1Flhgl/view?usp=drivesdk
1154,Slim Leggings,Clothing,XL,"A pair of slim-fit, ankle-length leggings in a solid color.",Red,1,27.32,1154.jpg,https://drive.google.com/file/d/1eztLXBVSNz1U8JFjMVkYurYF3j_0AS0h/view?usp=drivesdk
1155,Skirted Leggings,Clothing,XL,Black skirted leggings with a fitted capri length and attached skirt overlay.,Black,0,14.85,1155.jpg,https://drive.google.com/file/d/1py_EIwtK6EnwiT0WHY2GiKpPipd8a6sn/view?usp=drivesdk
1156,Skirted Leggings,Clothing,S,Blue skirted leggings with a fitted design ending below the knee.,Blue,42,48.07,1156.jpg,https://drive.google.com/file/d/1N4f5RWxPC63bai_j-LFt0JIqZiNXaVAt/view?usp=drivesdk
1157,Capri Pants,Clothing,XL,Black capri pants with a folded waistband and decorative stitching near the hem.,Black,42,37.63,1157.jpg,https://drive.google.com/file/d/1zQoeXPYpyC6KKVWKmI9W57ROsBv7BGiu/view?usp=drivesdk
1158,Drawstring Shorts,Clothing,L,Casual grey shorts with a drawstring waist and front pockets.,Grey,38,37.89,1158.jpg,https://drive.google.com/file/d/1TmV9YKRbE1goDntlZuXrcmjFl3cuQIlI/view?usp=drivesdk
1159,Drawstring Shorts,Clothing,XL,Black casual shorts with a drawstring waist and front pockets.,Black,38,11.26,1159.jpg,https://drive.google.com/file/d/1NITkSJX5C87MoxmL-pnKiR8nKho-SAoh/view?usp=drivesdk
1160,Colorblock Windbreaker,Clothing,S,"A lightweight windbreaker jacket with a blue hood and upper section, and a yellow lower section and sleeves.",Yellow,31,46.96,1160.jpg,https://drive.google.com/file/d/1n1mXTCxlqsd2gnwrpq5GUPvJ5ZfAzL34/view?usp=drivesdk
1161,Athletic Shorts,Clothing,M,Dark green athletic shorts with an elastic waistband and light blue side panels.,Green,32,21.38,1161.jpg,https://drive.google.com/file/d/115A5dxl4q1k-rlmuOJBYNxgt3XvG6ZeD/view?usp=drivesdk
1162,Nike Shorts,Clothing,M,Black athletic shorts with red side stripes and a white Nike logo.,Black,20,12.16,1162.jpg,https://drive.google.com/file/d/1zpFJkP9MJWga4OWbguRWtcWz9WRT1yxM/view?usp=drivesdk
1163,Graphic T-shirt,Clothing,M,A turquoise short-sleeve T-shirt featuring a cartoon character lying in a hammock with the text 'JUST MEDITATING MR. LAZY'.,Turquoise,13,40.91,1163.jpg,https://drive.google.com/file/d/1stnwApC4IfRXQLY9QXUP4nmP7N8B1l6j/view?usp=drivesdk
1164,Nike Shorts,Clothing,S,Black athletic shorts with an elastic waistband and a white Nike logo on the left leg.,Black,31,19.71,1164.jpg,https://drive.google.com/file/d/12Wi-cgDITV5Xm2phbj-3buAOzB0cVlZv/view?usp=drivesdk
1165,Nike Shorts,Clothing,XL,Dark green athletic shorts with an elastic waistband and Nike logo.,Dark Green,15,39.03,1165.jpg,https://drive.google.com/file/d/1JN2L7QMaKeyu2so42N7pbC8DGqu77Qp4/view?usp=drivesdk
1166,Red Windbreaker,Clothing,S,A lightweight red windbreaker jacket with a hood and reflective strips on the chest.,Red,7,23.35,1166.jpg,https://drive.google.com/file/d/161cqLzy_fD4Li8xqiJ4cEHw0B9rTu3GW/view?usp=drivesdk
1167,Striped Polo Shirt,Clothing,S,"A short-sleeve polo shirt featuring horizontal stripes in black, white, purple, and a yellow chest panel with a collar.",Black,37,30,1167.jpg,https://drive.google.com/file/d/1S-HAYPL9gOOrxHXq5cMWO_FwKL5QA5w7/view?usp=drivesdk
1168,Graphic T-shirt,Clothing,XL,A grey short-sleeve T-shirt with bold black text 'WHO ELSE?' and a small Nike logo underneath.,Grey,21,40.06,1168.jpg,https://drive.google.com/file/d/1gmPxDqKEXPeLGcTH-T_nJbEkjn1p79vx/view?usp=drivesdk
1169,Blue Dial Watch,Clothing,M,A wristwatch with a blue dial and silver metal strap featuring numeric hour markers and a date display.,Blue,4,36.11,1169.jpg,https://drive.google.com/file/d/1VCb58v9-0_ywqZzn1JvtTv4kK7nkNIl3/view?usp=drivesdk
1170,Leather Belt,Clothing,L,A dark brown leather belt with a rustic metal buckle and multiple adjustment holes.,Brown,14,42.18,1170.jpg,https://drive.google.com/file/d/1Jf-V9ZoEo3r7XTqCH7tq9z-NOGi0X_Dr/view?usp=drivesdk
1171,Leather Wallet,Clothing,XL,"A dark brown leather wallet with a simple, sleek design.",Brown,12,12.71,1171.jpg,https://drive.google.com/file/d/1cog8i3NRHJcXsLEO604l5MQA5NsfCvQc/view?usp=drivesdk
1172,Nike shorts,Clothing,L,Black athletic shorts with an elastic waistband and Nike logo on the leg.,Black,28,22.05,1172.jpg,https://drive.google.com/file/d/1l3EqmOrswahvd4rlEkNpNRDRq45OY1A6/view?usp=drivesdk
1173,Nike Shorts,Clothing,S,White athletic shorts with an elastic waistband and a small black Nike logo on the left leg.,White,11,15.16,1173.jpg,https://drive.google.com/file/d/1FomdW4ohRhwCC1zgHototzpOtDbRfGwW/view?usp=drivesdk
1174,Track Pants,Clothing,L,Gray athletic track pants with an elastic waistband and side pockets.,Gray,15,13.71,1174.jpg,https://drive.google.com/file/d/1Ja4NRaKrNNBLZoumWx-svFO5tqCMp9NV/view?usp=drivesdk
1175,Drawstring Pants,Clothing,L,Black casual drawstring pants with an elastic waistband.,Black,2,41.44,1175.jpg,https://drive.google.com/file/d/1qXfDymkrjrkIj4Fkr5Kp3nS1H2EmJWtk/view?usp=drivesdk
1176,Men's Jeans,Clothing,XL,A pair of blue denim jeans with a slightly faded and worn look.,Blue,8,11.31,1176.jpg,https://drive.google.com/file/d/1U6MJqBWLCMrxZlpOtLbZ-swL3BoO-R0L/view?usp=drivesdk
1177,Polo Shirt,Clothing,S,"A short-sleeve, dark gray polo shirt with a collar and button placket.",Gray,19,42.9,1177.jpg,https://drive.google.com/file/d/1ZJMswbYpI3QVzVjh4qmD_2WB01W0oiFS/view?usp=drivesdk
1178,Green Leggings,Clothing,S,A pair of fitted green leggings worn with a white tunic.,Green,31,11.47,1178.jpg,https://drive.google.com/file/d/1VijrwO6uc-jrOCQfALKc0XDAppvUQfvk/view?usp=drivesdk
1179,Pink Leggings,Clothing,XL,A pair of bright pink fitted leggings worn with a white top and beige sandals.,Pink,0,24.51,1179.jpg,https://drive.google.com/file/d/19VL4ZU7DnoefAnthBsQtA8W06od5DBD9/view?usp=drivesdk
1180,Casual Backpack,Clothing,L,A black and brown casual backpack with multiple compartments and mesh side pockets.,Black,33,39.03,1180.jpg,https://drive.google.com/file/d/11wMTay2kSl3bTjtAX3THFJOQjrYoqRX_/view?usp=drivesdk
1181,Track Pants,Clothing,XL,Navy blue track pants with red side stripes and an elastic waistband.,Blue,4,14.85,1181.jpg,https://drive.google.com/file/d/1oCbRaMZHGy8gT1hduWwbhcYua9QIo_jQ/view?usp=drivesdk
1182,Track Suit,Clothing,M,"Navy blue track suit with white stripes on sleeves and pants, featuring a zip-up jacket.",Navy Blue,45,11.84,1182.jpg,https://drive.google.com/file/d/1aUTk2FlBIEntZ4s8cU8PJ5BZgr9JflOs/view?usp=drivesdk
1183,Track Pants,Clothing,XL,Gray track pants with purple side stripes and a purple drawstring.,Gray,5,23,1183.jpg,https://drive.google.com/file/d/1FC4xCc5-ffjv39sNMdMMHdC8DvvdavGK/view?usp=drivesdk
1184,Track Suit,Clothing,M,Black full-sleeve track suit with white stripes and blue accents.,Black,11,46.29,1184.jpg,https://drive.google.com/file/d/1Hxi8Oc0NWn0nkV64-QsNCrYH-zKZUh6m/view?usp=drivesdk
1185,Black Sunglasses,Clothing,M,Black oversized sunglasses with gradient dark lenses.,Black,20,38.55,1185.jpg,https://drive.google.com/file/d/1UKrimh4UcxQBTcBHUhuD_dC6oBG2YZka/view?usp=drivesdk
1186,Sleeveless Dress,Clothing,S,"A sleeveless, knee-length dress with a simple, straight cut and color-blocked green shades.",Green,28,46.7,1186.jpg,https://drive.google.com/file/d/14aJ0T2KdjyMkKtHNl1rBq3urQOwfHP9v/view?usp=drivesdk
1187,Denim Skirt,Clothing,XL,A tiered denim skirt with an elastic waistband and gathered detailing.,Blue,31,21.24,1187.jpg,https://drive.google.com/file/d/11zomBcrW8gVbHPK5d78caapC_E4Rzvsu/view?usp=drivesdk
1188,Floral Ruffle Skirt,Clothing,XL,A white skirt with multiple ruffled layers featuring a colorful floral print.,White,8,49.31,1188.jpg,https://drive.google.com/file/d/15X4FMPkNFku-XVHko2F8tTWHIPiATADl/view?usp=drivesdk
1189,Floral Ruffle Skirt,Clothing,M,"A multi-layered ruffle skirt with a floral pattern in green, beige, and black.",Green,11,35.52,1189.jpg,https://drive.google.com/file/d/1vp9tA2118GtDfTF52ZWo2SlcfMTKdfPZ/view?usp=drivesdk
1190,Mandarin Collar Shirt,Clothing,XL,Light blue mandarin collar shirt with rolled-up sleeves and button-down front.,Blue,26,48.03,1190.jpg,https://drive.google.com/file/d/1k1Zo5C-FLDEGSiXJBRyTxou0pNcQl7n4/view?usp=drivesdk
1191,Plaid Shirt,Clothing,S,A button-down plaid shirt with rolled-up sleeves in pastel colors.,Blue,23,37.17,1191.jpg,https://drive.google.com/file/d/1x-UtrsqJlz1T5-KGI7_3IDeg7jKSF0J7/view?usp=drivesdk
1192,Checked Shirt,Clothing,L,A light blue and white checked button-up shirt with rolled-up sleeves.,Blue,32,31.97,1192.jpg,https://drive.google.com/file/d/14VtPvmPO0p-MXnSOwYsBABcjoNVKK5F-/view?usp=drivesdk
1193,Checkered Shirt,Clothing,XL,A short-sleeve button-up shirt with a red and white checkered pattern.,Red,26,13.4,1193.jpg,https://drive.google.com/file/d/1CBqn2TCiyR7dDxanALrTvnmyVk5WXxUw/view?usp=drivesdk
1194,Mint Shirt,Clothing,XL,A short-sleeve button-up shirt in a light mint green color with a chest pocket.,Mint Green,26,39.01,1194.jpg,https://drive.google.com/file/d/1YbKwCXLqtCQapyQ3o430Ed0HBDGGSAsp/view?usp=drivesdk
1195,Blue Backpack,Clothing,XL,A blue backpack with a colorful logo on the front and multiple compartments.,Blue,43,29.33,1195.jpg,https://drive.google.com/file/d/11uISKugkhd0KzXKOTNpKlqffAt3ztjUJ/view?usp=drivesdk
1196,Formal Trousers,Clothing,M,"A pair of dark grey formal trousers with a straight fit, worn with a belt.",Grey,1,46.66,1196.jpg,https://drive.google.com/file/d/1GLan3Scc0rpr9Lfk8zl2QjMh3wVZ4Tvp/view?usp=drivesdk
1197,Metallic Wristwatch,Clothing,S,A silver metallic wristwatch with a white dial and red accents.,Silver,3,40.61,1197.jpg,https://drive.google.com/file/d/1_b8jrFPT6UTx3_84byTumtCObvhlQit6/view?usp=drivesdk
1198,Leather Strap Watch,Clothing,XL,A black leather strap wristwatch with a rectangular silver case and a black dial featuring white numerals.,Black,42,27.09,1198.jpg,https://drive.google.com/file/d/1E1vgNfchLU70AX6KUDTMcHOEBR0mD27Q/view?usp=drivesdk
1199,Black Mesh Watch,Clothing,M,A black wristwatch with a mesh strap and a textured dial.,Black,26,26.93,1199.jpg,https://drive.google.com/file/d/1_64kzSYxnLYPPmqxmLFXaNIP9pg4Z_zD/view?usp=drivesdk
1200,Metal Wristwatch,Clothing,S,A metal wristwatch with a silver and rose gold two-tone strap and a white dial.,Silver,32,17.76,1200.jpg,https://drive.google.com/file/d/1LbR3Z5tQSVLxX5wbTt_e2VZapMJo_wJa/view?usp=drivesdk
1201,Metal Wristwatch,Clothing,L,A silver metal wristwatch with a dark blue dial and crystal-studded bezel.,Silver,23,28.62,1201.jpg,https://drive.google.com/file/d/14j6a1DVdrp_dj1LbiihLRKilo29l-fJ3/view?usp=drivesdk
1202,,Clothing,L,,,25,15.81,1202.jpg,https://drive.google.com/file/d/1nKX-h98zkjPNDqc1ie6G4vEryFOea5rK/view?usp=drivesdk
1203,Black Leather Watch,Clothing,S,A black leather strap watch with a decorative blue dial and a rhinestone-studded bezel.,Black,46,25.38,1203.jpg,https://drive.google.com/file/d/1xRNCp7VRL6diwB0dW6GgDsEI9jDr9e_G/view?usp=drivesdk
1204,Crystal Wristwatch,Clothing,M,A black wristwatch with a crystal-studded bezel and decorative crystal patterns on the dial.,Black,30,13.3,1204.jpg,https://drive.google.com/file/d/1-AK_z0IpK215k6gZ2rrzbZsvX-8NwQZn/view?usp=drivesdk
1205,Casual Shirt,Clothing,XL,A white long-sleeve casual shirt with button-down front and a chest pocket.,White,20,18.96,1205.jpg,https://drive.google.com/file/d/1c5QwIPynCH2UCfzc3SSDu40g2pb8A1VT/view?usp=drivesdk
1206,Cargo Pants,Clothing,XL,Men's dark green cargo pants with multiple pockets and a straight fit.,Green,17,29.88,1206.jpg,https://drive.google.com/file/d/1w6e0hAHPCXvavf1OsA88Ni6FUxWgEBV8/view?usp=drivesdk
1207,casual pants,Clothing,XL,A pair of straight-fit casual pants with belt loops and a button closure.,Gray,2,40.23,1207.jpg,https://drive.google.com/file/d/1R2dOgPGYHfHI8XKAFirFCN1VltCV51xV/view?usp=drivesdk
1208,Striped Shirt,Clothing,XL,"A long-sleeve, button-up shirt with a subtle striped pattern and a chest pocket.",Purple,1,12.16,1208.jpg,https://drive.google.com/file/d/1iw-kmX6JC-9ikNnNLnsIx4ec94vb18sB/view?usp=drivesdk
1209,Green Strap Watch,Clothing,M,"A stylish wristwatch with a green strap, gold-tone case, and crystal-studded bezel.",Green,38,27.77,1209.jpg,https://drive.google.com/file/d/1jLUDOGRyDhulLDwO7bzLdn5mmvzKiwRv/view?usp=drivesdk
1210,Black Dress Pants,Clothing,XL,A pair of black formal dress pants with a straight fit.,Black,49,29.48,1210.jpg,https://drive.google.com/file/d/1plrBEKEvj9YwSJtr0iZUGVlhQC4wyYj8/view?usp=drivesdk
1211,Casual Trousers,Clothing,XL,"A pair of black casual trousers with a straight fit, worn with a brown belt.",Black,1,44.44,1211.jpg,https://drive.google.com/file/d/1TQgv4FOPtd3cO-Ia9dyoVGcfIAfZZ7Vm/view?usp=drivesdk
1212,casual chinos,Clothing,XL,A pair of beige casual chinos with a straight fit and belt loops.,Beige,7,28.97,1212.jpg,https://drive.google.com/file/d/1WADOsD4lsGdqnbaYK5ibbybn1DZy6J6Y/view?usp=drivesdk
1213,casual pants,Clothing,XL,A pair of black casual pants with a straight fit and belt loops.,Black,13,49.67,1213.jpg,https://drive.google.com/file/d/1ldqKLKE8xE4K40VP313Le8U1Cn7Ekllc/view?usp=drivesdk
1214,casual pants,Clothing,XL,A pair of straight-fit casual pants with a button and zipper closure.,Black,12,24.02,1214.jpg,https://drive.google.com/file/d/1toBI_IWkEeFLswxHrYUbSM6W62LoP4mH/view?usp=drivesdk
1215,casual pants,Clothing,M,A pair of straight-fit casual pants with belt loops and side pockets.,Black,47,20.07,1215.jpg,https://drive.google.com/file/d/1zvsPw4oVjzv2Su2UbMd2uZC89JYGfkVY/view?usp=drivesdk
1216,casual pants,Clothing,M,A pair of black casual pants with a straight fit.,Black,14,35.44,1216.jpg,https://drive.google.com/file/d/1e7m6fwUc4vuokCNmJJDTiJmzZZQu-X66/view?usp=drivesdk
1217,Aviator Sunglasses,Clothing,M,A pair of aviator-style sunglasses with dark gradient lenses and thin metal frames.,Black,50,37.39,1217.jpg,https://drive.google.com/file/d/1x052ohMH4pLd6TLlOkt64t4Fzm1NO0-G/view?usp=drivesdk
1218,Black Wristwatch,Clothing,L,A sleek black wristwatch with a leather strap and minimalist dial.,Black,46,46.91,1218.jpg,https://drive.google.com/file/d/10yzUD3cDJx4eg9BiVdse-xxQGTuUbIEz/view?usp=drivesdk
1219,Metal Wristwatch,Clothing,XL,A metal wristwatch with a round dial and a metal link strap.,Silver,15,46.36,1219.jpg,https://drive.google.com/file/d/10yKY-L8QBLH6eFObAJGhyMm2huyGupiH/view?usp=drivesdk
1220,Leather Strap Watch,Clothing,S,A wristwatch with a black leather strap and a metallic round dial featuring multiple sub-dials.,Black,32,11.55,1220.jpg,https://drive.google.com/file/d/13JjGjhdJeAUJbHya6PtrdlPRmJrFLQOu/view?usp=drivesdk
1221,Black Leather Watch,Clothing,XL,A black leather strap wristwatch with a detailed multi-dial face and metallic case.,Black,13,18.35,1221.jpg,https://drive.google.com/file/d/13g7JwgaOPlNBVoeR4GjPa21TmFi4Yi5Y/view?usp=drivesdk
1222,Sport Sunglasses,Clothing,S,Black frame sunglasses with brown tinted lenses designed for sports use.,Black,8,36.27,1222.jpg,https://drive.google.com/file/d/1mtmpzvUEyCNzl-a4WeTMaEAkKKW_jOfD/view?usp=drivesdk
1223,Carbon Sunglasses,Clothing,M,Sleek sunglasses with a carbon fiber textured frame and dark tinted lenses.,Black,4,22.47,1223.jpg,https://drive.google.com/file/d/1n4BkuKf50Yu4IUVUKo36Z1vsFPmPa8eB/view?usp=drivesdk
1224,Silver Mesh Watch,Clothing,L,A silver mesh wristwatch with a round face adorned with crystal accents.,Silver,23,12.1,1224.jpg,https://drive.google.com/file/d/1tAwtw8M8mdlNniK8tTq0Y1RKdA0w67su/view?usp=drivesdk
1225,Silver Knit Watch,Clothing,S,A silver knit band watch with a rectangular face and minimalist design.,Silver,0,20.41,1225.jpg,https://drive.google.com/file/d/1jTlbL_flCoqnoidu2PIffng2lGXAgr5S/view?usp=drivesdk
1226,Silver Watch,Clothing,XL,A silver wristwatch with a metal band and a crystal-studded bezel.,Silver,43,25.12,1226.jpg,https://drive.google.com/file/d/10SzU474_8fQ8hosmggk3XVGz-3XmnVmf/view?usp=drivesdk
1227,Black Leather Watch,Clothing,L,A black rectangular watch with a black leather strap and dual subdials on the face.,Black,50,47.79,1227.jpg,https://drive.google.com/file/d/1YymZjEU1wM6NPe_B53UcC5VxxQOPCWw_/view?usp=drivesdk
1228,Metal Wristwatch,Clothing,M,A sleek metal wristwatch with a black round dial and silver strap.,Silver,27,19.6,1228.jpg,https://drive.google.com/file/d/1eNRs1qLXv4rS1NXGa4I2Z1PvUbT6lWPu/view?usp=drivesdk
1229,Leather Wristband,Clothing,L,A wide black leather wristband with a square metal watch face featuring a skull and heart design.,Black,35,21.27,1229.jpg,https://drive.google.com/file/d/1FcNPhm__nh0w7FFrcVWSUqANswrrVDRO/view?usp=drivesdk
1230,Faded Jeans,Clothing,M,A pair of slim-fit jeans with a faded wash effect.,Blue,44,29.93,1230.jpg,https://drive.google.com/file/d/1uw7zQfopIVlPAxK63i7Z-L_Aplw6tAoE/view?usp=drivesdk
1231,Paint Splatter Tote,Clothing,S,Black tote bag with neon green paint splatter design and dual handles.,Black,2,49.01,1231.jpg,https://drive.google.com/file/d/1E4mkIeWcazLAs4Ovx1-pVRrBN3vlzlSH/view?usp=drivesdk
1232,Striped Shirt,Clothing,M,A long-sleeve button-up shirt with vertical black and white stripes and a contrasting white collar.,White,37,13.79,1232.jpg,https://drive.google.com/file/d/16sqxCkfRBikWRRkg0-UoSYphXs_pFr36/view?usp=drivesdk
1233,Leather Loafers,Clothing,L,A pair of black leather slip-on loafers with a sleek design and low heel.,Black,31,27.85,1233.jpg,https://drive.google.com/file/d/13W-6AW_5SFuCZGNXe74nnYxWxpnqPsaA/view?usp=drivesdk
1234,Leather Chukka,Clothing,S,A brown leather chukka boot with lace-up closure and a low heel.,Brown,21,21.23,1234.jpg,https://drive.google.com/file/d/1wTLBUJ0eUPDAIAIsXUwaNEGKXY8oZCcy/view?usp=drivesdk
1235,Sport Sunglasses,Clothing,S,Black framed sport sunglasses with dark lenses and a slight purple accent on the arms.,Black,41,44.87,1235.jpg,https://drive.google.com/file/d/17R1B0JTMg5QgLkIxQnTwm9ETQEQd8CKB/view?usp=drivesdk
1236,Sport Sunglasses,Clothing,M,White frame sport sunglasses with dark tinted lenses and a patterned inner arm.,White,33,34.28,1236.jpg,https://drive.google.com/file/d/1_5oKf8AAFU6YtLtn0ytp0phpFzKlGLs7/view?usp=drivesdk
1237,Faded Jeans,Clothing,XL,A pair of blue faded jeans with a slightly distressed look.,Blue,49,34.29,1237.jpg,https://drive.google.com/file/d/1dXLjV4tOmgGyZQQQpogtFgaDxt05nFOM/view?usp=drivesdk
1238,Athletic Shorts,Clothing,L,A pair of teal athletic shorts with an elastic waistband and a small white Nike logo on the left leg.,Teal,34,43.28,1238.jpg,https://drive.google.com/file/d/1pHWaVbP4ki6ha8_DEE4jMZbhLnEnqc-a/view?usp=drivesdk
1239,Athletic Shorts,Clothing,S,A pair of black athletic shorts with an elastic waistband and side panels.,Black,19,42.58,1239.jpg,https://drive.google.com/file/d/1cDjmEP_rgOEm1n8Jtkg2KAEh_Rss_gxG/view?usp=drivesdk
1240,Mesh Shorts,Clothing,S,Black mesh athletic shorts with an elastic waistband and white side panels.,Black,24,20.75,1240.jpg,https://drive.google.com/file/d/1jkV0l1P7f_b_0aHyQKafcQRRnwHN-eqD/view?usp=drivesdk
1241,Track Pants,Clothing,M,Black athletic track pants with an elastic waistband and white side stripes.,Black,39,49.47,1241.jpg,https://drive.google.com/file/d/1UyJsiMXHHBGn4-g-cK1Git0QwVvpzdzJ/view?usp=drivesdk
1242,Track Pants,Clothing,L,Black athletic track pants with an elastic waistband and side stripes.,Black,40,31.88,1242.jpg,https://drive.google.com/file/d/12VDi-3ZPwwcJsxgpdhrgFhJR8mO0Hcrw/view?usp=drivesdk
1243,FCB Sports Shorts,Clothing,L,Black sports shorts featuring the FC Barcelona logo and a yellow Nike swoosh.,Black,37,33.63,1243.jpg,https://drive.google.com/file/d/1MLBuHhijcbTWpOYhTE3BOsbA-KSVzuUn/view?usp=drivesdk
1244,FCB Track Jacket,Clothing,M,A dark gray full-zip track jacket with yellow accents and the FCB logo on the chest.,Gray,33,43.42,1244.jpg,https://drive.google.com/file/d/17itJ8an2O2w6o_wpF7dHI38OGDz-tMqE/view?usp=drivesdk
1245,Manchester Jacket,Clothing,L,Black zip-up jacket with red stripes on sleeves and Manchester United logo on the chest.,Black,5,37.61,1245.jpg,https://drive.google.com/file/d/1qwF_HMQwguPcAVbzc3883h5J-Aiu6Acm/view?usp=drivesdk
1246,Drawstring Pants,Clothing,S,Black casual pants with a drawstring waist and straight legs.,Black,40,44.76,1246.jpg,https://drive.google.com/file/d/1tEKVYEWXgmg9erTWu7hrQtRlkWAGpaRm/view?usp=drivesdk
1247,Graphic T-shirt,Clothing,S,Light blue short-sleeve T-shirt featuring a dynamic graphic print of a basketball player with artistic elements.,Light Blue,20,47,1247.jpg,https://drive.google.com/file/d/1oORS0rZ68L9GyrR38rZ8V-eyCwcLnPbF/view?usp=drivesdk
1248,Running Shorts,Clothing,XL,Black running shorts with purple and white side accents and an elastic waistband.,Black,4,26.29,1248.jpg,https://drive.google.com/file/d/16fQcZUJQ43RBdhDt8BjGWHAZr1IxdiUE/view?usp=drivesdk
1249,Red T-shirt,Clothing,M,A plain red short-sleeve T-shirt with a small emblem on the chest.,Red,35,34.52,1249.jpg,https://drive.google.com/file/d/1hshpNsxPSuogCCdvvAtfCcCrYum8F9R0/view?usp=drivesdk
1250,Aviator Sunglasses,Clothing,L,Black aviator sunglasses with gradient dark lenses and thin metal frame.,Black,31,32.36,1250.jpg,https://drive.google.com/file/d/1qtsU3zbva8kOkoWPlRqrwCo9pH4-ssVV/view?usp=drivesdk
1251,Aviator Sunglasses,Clothing,S,Classic aviator sunglasses with gold metal frame and dark tinted lenses.,Gold,37,22.02,1251.jpg,https://drive.google.com/file/d/1ctoyr2QSJlLGEw1i3UIl1i22OU3vgPhY/view?usp=drivesdk
1252,Drawstring Pouch,Clothing,S,A small fabric drawstring pouch with pink and orange color blocks and decorative stitching.,Pink,47,31.61,1252.jpg,https://drive.google.com/file/d/1h4ENLNxeTxIWRFo3yidj6AxiZhIwv5KC/view?usp=drivesdk
1253,Embroidered Bag,Clothing,S,A colorful embroidered shoulder bag with geometric and floral patterns.,Red,3,41.08,1253.jpg,https://drive.google.com/file/d/1kD3ZuAgzDYBPxFjCrQOgmYcHiXeQLMhx/view?usp=drivesdk
1254,Wrap Top Skirt,Clothing,L,A magenta wrap-style short-sleeve top paired with a matching long skirt featuring a subtle floral pattern.,Magenta,41,43.45,1254.jpg,https://drive.google.com/file/d/11nVFz_MROQEra-4dj1LrCBD_Q5xCDZ_2/view?usp=drivesdk
1255,Blue ethnic set,Clothing,M,"A blue ethnic outfit consisting of a short-sleeved wrap top, a printed long skirt, and a matching dupatta.",Blue,8,22.56,1255.jpg,https://drive.google.com/file/d/1OrP-0wf-LYnOkF4w_CPnscDYk2dylJ-j/view?usp=drivesdk
1256,Buttoned Nehru Jacket,Clothing,XL,"A sleeveless blue Nehru jacket with front buttons and pockets, worn over a long-sleeve cream shirt.",Blue,50,10.5,1256.jpg,https://drive.google.com/file/d/1tQX_VwIAvfMarOJU_z09PXuELDANo-6s/view?usp=drivesdk
1257,Quilted Waistcoat,Clothing,L,A black quilted waistcoat with button closure worn over a white textured kurta.,Black,36,11.14,1257.jpg,https://drive.google.com/file/d/1T9txh7PSycbmFZK_iaapas7FRns0TtZr/view?usp=drivesdk
1258,Checkered Nehru Jacket,Clothing,XL,"A sleeveless checkered Nehru jacket with button closure, worn over a blue kurta.",Beige,23,25,1258.jpg,https://drive.google.com/file/d/1MOUEllx7VAsHHshpDUAq797HTp0xWijg/view?usp=drivesdk
